Date,Close,Open,High,Low
2021.06.06,35969.57,35827.47,36476.59,34825.00
2021.06.07,34441.65,35892.06,36796.55,34006.57
2021.06.08,33620.38,34441.65,34685.26,31025.00
2021.06.09,36420.00,33624.61,36951.44,32412.73
2021.06.10,36476.84,36396.96,38403.78,35800.87
2021.06.11,37132.84,36476.84,37678.06,35950.96
2021.06.12,37132.84,36476.84,37678.06,35950.96
2021.06.13,39258.47,36002.13,39373.86,34781.97
2021.06.14,39847.49,37506.39,41033.01,37283.64
2021.06.15,39947.50,39847.49,41323.06,39526.47
2021.06.16,38518.13,39959.84,40495.60,38290.87
2021.06.17,37744.61,38520.99,39551.34,37350.01
2021.06.18,35505.82,37743.41,38213.63,35111.00
2021.06.19,35505.82,37743.41,38213.63,35111.00
2021.06.20,35822.21,36104.30,36163.32,33333.33
2021.06.21,32568.17,34932.68,36110.00,31700.00
2021.06.22,32885.52,32568.17,33299.25,28800.01
2021.06.23,33061.20,32889.85,34854.46,31700.00
2021.06.24,34847.63,33057.18,35247.86,32301.00
2021.06.25,32194.89,34861.50,35501.25,31485.86
2021.06.26,32194.89,34861.50,35501.25,31485.86
2021.06.27,32614.41,31296.30,33553.11,30908.09
2021.06.28,34650.05,32712.65,35298.44,32420.97
2021.06.29,36152.31,34650.05,36604.25,34106.82
2021.06.30,34576.96,36148.75,36315.03,34035.12
2021.07.01,33414.00,34576.96,35205.08,32700.88
2021.07.02,33146.54,33408.91,33970.05,32698.85
2021.07.03,33146.54,33408.91,33970.05,32698.85
2021.07.04,35539.34,34718.97,35699.28,34261.89
2021.07.05,33853.41,35515.63,35959.50,33126.25
2021.07.06,33945.25,33851.00,35103.23,33510.59
2021.07.07,34534.60,33966.89,35063.63,33606.50
2021.07.08,32812.08,34532.38,34546.25,32101.00
2021.07.09,33517.17,32819.00,33698.25,32260.00
2021.07.10,33517.17,32819.00,33698.25,32260.00
2021.07.11,33849.10,33324.24,34119.99,33268.40
2021.07.12,32842.02,33973.59,34670.20,32592.58
2021.07.13,32506.87,32837.50,33334.71,32180.59
2021.07.14,32793.78,32508.68,33092.85,31587.00
2021.07.15,31754.71,32792.98,33188.00,31120.00
2021.07.16,31833.25,31756.00,32252.03,31007.05
2021.07.18,31651.52,31722.08,32431.89,31100.00
2021.07.19,30765.45,31610.94,31923.26,30400.00
2021.07.20,29856.77,30772.25,31052.25,29283.97
2021.07.21,31791.17,29859.00,32794.93,29481.82
2021.07.22,32230.00,31779.04,32604.99,31679.37
2021.07.23,32491.82,32234.53,32915.14,31989.48
2021.07.24,32491.82,32234.53,32915.14,31989.48
2021.07.25,34479.10,33935.75,34825.98,33816.33
2021.07.26,37731.56,34436.11,40563.50,34222.11
2021.07.27,38043.44,37730.82,38774.71,36367.38
2021.07.28,39943.23,38041.75,40908.00,37944.95
2021.07.29,39718.50,39943.73,40662.80,39239.94
2021.07.30,40668.15,39725.69,41600.00,38330.00
2021.07.31,40668.15,39725.69,41600.00,38330.00
2021.08.01,41258.17,41535.38,42601.25,40601.00
2021.08.02,38865.00,41073.64,41510.59,38674.01
2021.08.03,38079.00,38835.43,39786.99,37617.75
2021.08.04,39733.44,38062.45,39859.74,37481.00
2021.08.05,40889.42,39733.39,41400.00,37244.68
2021.08.06,42734.82,40896.00,43349.51,39871.58
2021.08.07,42734.82,40896.00,43349.51,39871.58
2021.08.08,43860.23,43972.18,45351.04,43275.00
2021.08.09,45472.75,43646.75,46520.00,42803.23
2021.08.10,45640.12,45442.55,46751.50,44639.36
2021.08.11,46337.78,45644.25,46776.98,45222.34
2021.08.12,44485.50,46350.00,46402.25,43784.56
2021.08.13,47614.16,44474.02,47887.65,43875.00
2021.08.14,47614.16,44474.02,47887.65,43875.00
2021.08.15,46714.03,46665.00,47394.62,45506.79
2021.08.16,46080.77,46305.74,48044.16,45651.27
2021.08.17,44975.26,46053.01,47159.16,44519.00
2021.08.18,44536.35,44975.26,46040.75,44214.00
2021.08.19,46583.75,44536.34,46900.00,43935.00
2021.08.20,48653.93,46583.75,49117.03,46247.39
2021.08.21,48653.93,46583.75,49117.03,46247.39
2021.08.22,48395.73,49022.50,49496.50,48004.19
2021.08.23,49517.94,48393.74,50530.51,48200.00
2021.08.24,48331.77,49503.25,49878.50,47684.00
2021.08.25,48681.80,48350.00,49164.60,47000.00
2021.08.26,47024.56,48669.88,49356.57,46210.77
2021.08.27,48915.88,47028.50,49170.44,46328.28
2021.08.28,48915.88,47028.50,49170.44,46328.28
2021.08.29,48924.93,48745.58,49658.00,47720.22
2021.08.30,48659.25,48788.25,49408.00,47350.00
2021.08.31,47003.10,48664.75,48694.85,46691.29
2021.09.01,48267.16,47003.00,49108.54,46399.70
2021.09.02,49548.39,48267.16,50375.00,48146.78
2021.09.03,50134.99,49550.91,51046.11,48250.00
2021.09.04,50134.99,49550.91,51046.11,48250.00
2021.09.05,50381.57,50181.07,50491.51,49487.05
2021.09.06,51915.11,50334.89,52209.40,50333.06
2021.09.07,46799.55,51922.75,52948.00,42839.91
2021.09.08,46053.24,46808.79,47450.70,44425.01
2021.09.09,46240.73,46039.39,47395.41,45523.19
2021.09.10,45052.00,46263.25,47028.14,44725.00
2021.09.11,45052.00,46263.25,47028.14,44725.00
2021.09.12,45895.65,45316.86,46265.82,44744.15
2021.09.13,45167.00,45930.00,46873.99,43363.45
2021.09.14,46818.89,45174.49,46969.03,44682.54
2021.09.15,47926.16,46818.89,48456.00,46342.08
2021.09.16,47141.87,47926.16,48495.89,47016.45
2021.09.17,46968.30,47136.32,48170.25,46713.32
2021.09.18,46968.30,47136.32,48170.25,46713.32
2021.09.19,47645.37,47964.52,48371.33,47072.04
2021.09.20,43546.25,47652.00,47744.51,42453.97
2021.09.21,40893.82,43527.56,43934.74,40171.75
2021.09.22,43457.00,40921.25,44019.91,39569.56
2021.09.23,44701.77,43436.92,44948.12,43029.18
2021.09.24,42997.00,44705.75,45156.99,40676.13
2021.09.25,42997.00,44705.75,45156.99,40676.13
2021.09.26,43154.45,42663.90,43777.76,40787.59
2021.09.27,42691.25,43150.15,44371.44,42595.00
2021.09.28,41780.01,42690.97,43419.54,41098.51
2021.09.29,41112.22,41771.58,42584.54,40747.80
2021.09.30,43438.50,41133.25,44107.76,40949.52
2021.10.01,48124.18,43431.36,48193.45,43200.90
2021.10.02,48124.18,43431.36,48193.45,43200.90
2021.10.03,48915.95,48023.00,49209.84,47017.20
2021.10.04,49000.75,48939.75,49500.93,46900.00
2021.10.05,51470.86,48993.95,51806.82,48511.66
2021.10.06,54924.79,51407.00,55463.19,50328.00
2021.10.07,54197.75,54925.69,55770.81,53289.57
2021.10.08,53988.23,54173.86,56143.64,53566.26
2021.10.09,53988.23,54173.86,56143.64,53566.26
2021.10.10,55345.64,54664.34,56067.99,54124.25
2021.10.11,57320.06,55339.00,57868.74,54296.20
2021.10.12,55345.68,57334.49,57673.49,53909.00
2021.10.13,56969.57,55358.16,57488.41,54241.80
2021.10.14,57445.95,56969.58,58523.36,56767.13
2021.10.15,62512.35,57429.72,62897.76,56821.70
2021.10.16,62512.35,57429.72,62897.76,56821.70
2021.10.17,61011.41,60999.09,61432.21,60269.75
2021.10.18,61378.35,61011.41,62667.10,58933.37
2021.10.19,64128.64,61369.25,64354.72,61035.25
2021.10.20,65992.78,64130.46,66979.60,63500.00
2021.10.21,62668.50,65992.78,66647.36,61916.44
2021.10.22,60719.58,62668.50,63733.73,59953.74
2021.10.23,60719.58,62668.50,63733.73,59953.74
2021.10.24,60307.79,61120.13,61489.52,59503.39
2021.10.25,62539.22,60308.10,63710.00,59749.30
2021.10.26,62088.98,62526.01,63281.56,61787.53
2021.10.27,58908.09,62088.98,62106.81,58021.99
2021.10.28,61393.96,58908.09,62501.46,57691.76
2021.10.29,62379.71,61401.75,62966.75,60154.53
2021.10.30,62379.71,61401.75,62966.75,60154.53
2021.10.31,60655.85,61669.21,62415.76,59996.06
2021.11.01,60715.33,60658.38,62480.30,59493.41
2021.11.02,63114.11,60733.00,64299.96,60446.80
2021.11.03,62764.38,63124.31,63583.99,60207.73
2021.11.04,61349.28,62764.38,63248.00,60705.00
2021.11.05,60974.00,61349.36,62622.71,60768.85
2021.11.07,62485.40,61211.75,62510.00,61181.10
2021.11.08,66122.63,62485.41,66551.80,62123.30
2021.11.09,67707.33,66122.59,68550.00,66106.95
2021.11.10,64268.40,67709.28,68999.99,62856.71
2021.11.11,65065.86,64265.80,65596.54,63900.38
2021.11.12,64128.75,65085.50,65467.38,62287.11
2021.11.13,64084.14,65085.50,65467.38,62287.11
2021.11.14,64222.58,64365.43,65317.68,63562.60
2021.11.15,63917.25,64189.10,66350.00,63350.01
2021.11.16,60465.96,63876.01,64033.11,58565.00
2021.11.17,60115.67,60479.48,61162.69,58400.00
2021.11.18,57592.09,60115.67,60966.32,56565.02
2021.11.19,57866.87,57592.09,58394.75,55571.97
2021.11.20,57866.87,57592.09,58394.75,55571.97
2021.11.21,59505.06,59638.24,60051.81,58507.86
2021.11.22,56261.32,59516.81,59744.34,55618.00
2021.11.23,57713.50,56269.28,57878.38,55331.89
2021.11.24,57328.67,57707.97,57755.49,55887.37
2021.11.25,58839.71,57325.62,59441.20,56845.59
2021.11.26,54003.18,58843.86,59354.99,53521.10
2021.11.27,54003.18,58843.86,59354.99,53521.10
2021.11.28,53922.43,54612.21,54998.62,53725.63
2021.11.29,58314.00,53922.43,58900.84,53306.43
2021.11.30,57135.91,58324.25,59238.75,55909.46
2021.12.01,56994.79,57148.75,59099.64,56469.22
2021.12.02,56893.76,57019.46,57408.87,55790.98
2021.12.03,53593.00,56893.76,57653.02,51612.25
2021.12.04,53593.00,56893.76,57653.02,51612.25
2021.12.05,49322.54,48753.67,49764.90,47807.70
2021.12.06,50104.33,49322.48,50576.99,47125.20
2021.12.07,50524.90,50104.35,51967.13,50085.10
2021.12.08,50630.26,50538.00,51240.79,48538.00
2021.12.09,47981.04,50635.00,50853.17,47328.00
2021.12.10,47986.75,47981.04,50077.00,47275.70
2021.12.12,50267.89,48795.42,50459.25,48658.49
2021.12.13,46809.43,50269.89,50794.83,45728.56
2021.12.14,48294.03,46820.25,48673.19,46287.33
2021.12.15,49196.48,48294.04,49499.95,46544.36
2021.12.16,48115.46,49170.22,49450.81,47649.18
2021.12.17,46860.81,48091.97,48166.69,45459.65
2021.12.18,46860.81,48091.97,48166.69,45459.65
2021.12.19,47147.50,46965.20,48289.09,46440.00
2021.12.20,46969.58,47141.49,47562.75,45550.73
2021.12.21,49106.39,46972.18,49331.75,46657.82
2021.12.22,49056.39,49100.25,49588.87,48436.00
2021.12.23,50847.25,49056.49,51382.40,48050.00
2021.12.24,50892.42,50853.68,51860.27,50413.40
2021.12.25,50892.42,50853.68,51860.27,50413.40
2021.12.26,50797.16,50819.80,51179.36,49440.00
2021.12.27,50976.75,50269.73,52104.93,49940.45
2021.12.28,47550.46,50988.46,51241.27,47289.88
2021.12.29,47228.25,47573.75,48145.27,46600.00
2021.12.30,47298.00,47218.65,47953.32,45936.11
2021.12.31,46309.68,47294.88,48572.43,45654.00
2022.01.01,46309.68,47294.88,48572.43,45654.00
2022.01.02,46309.68,47294.88,48572.43,45654.00
2022.01.03,45974.41,47402.32,47575.81,45693.95
2022.01.04,46197.43,45974.41,47518.99,45535.00
2022.01.05,43609.00,46226.50,47061.97,43401.00
2022.01.06,43126.75,43575.39,43777.33,42403.15
2022.01.07,41887.36,43110.11,43237.50,40600.00
2022.01.08,41887.36,43110.11,43237.50,40600.00
2022.01.09,42085.18,41767.65,42305.75,41196.88
2022.01.10,41718.17,42088.21,42786.25,39634.59
2022.01.11,42684.75,41718.17,43125.33,41273.57
2022.01.12,43789.07,42680.03,44325.54,42448.80
2022.01.13,42829.75,43791.18,44451.00,42321.00
2022.01.14,43307.27,42815.49,43466.07,41782.07
2022.01.15,43307.27,42815.49,43466.07,41782.07
2022.01.16,43086.82,43316.94,43485.50,42584.21
2022.01.17,41740.64,43086.82,43282.81,41613.57
2022.01.18,42386.93,41730.45,42494.78,41281.06
2022.01.19,41723.67,42381.01,42690.75,41144.10
2022.01.20,41314.31,41745.50,43513.86,41306.49
2022.01.21,36684.13,41314.47,41560.25,36132.00
2022.01.22,36684.13,41314.47,41560.25,36132.00
2022.01.23,35336.92,35379.09,36161.00,34713.80
2022.01.24,36814.44,35336.92,37549.34,32950.72
2022.01.25,36585.53,36814.44,37562.33,35692.90
2022.01.26,36335.29,36575.75,38940.45,36322.62
2022.01.27,36190.72,36332.97,37215.25,35510.68
2022.01.28,37807.76,36193.76,38013.81,35890.78
2022.01.29,37807.76,36193.76,38013.81,35890.78
2022.01.30,37744.13,38391.00,38426.50,37349.57
2022.01.31,38429.82,38001.55,38755.50,36631.67
2022.02.01,38805.11,38429.82,39275.00,38006.21
2022.02.02,36905.14,38805.12,38923.20,36571.15
2022.02.03,36963.75,36905.15,37233.05,36258.88
2022.02.04,40645.75,36962.81,40909.34,36801.27
2022.02.06,41668.04,41692.75,42157.77,41135.23
2022.02.07,44104.75,41668.04,44538.07,41432.91
2022.02.08,44225.82,44100.17,45518.25,42656.87
2022.02.09,44480.56,44225.82,44846.63,43141.13
2022.02.10,43761.28,44513.75,45855.99,43211.00
2022.02.11,42556.98,43773.50,44104.00,42050.44
2022.02.13,42275.81,41883.62,42759.59,41839.42
2022.02.14,42239.90,42275.80,42850.25,41555.02
2022.02.15,43984.49,42245.68,44539.50,42237.50
2022.02.16,44085.75,44009.75,44780.06,43312.83
2022.02.17,40687.77,44084.55,44205.85,40076.64
2022.02.18,39978.10,40686.07,40983.41,39425.96
2022.02.19,39978.10,40686.07,40983.41,39425.96
2022.02.20,38278.61,39928.77,40151.12,37963.33
2022.02.21,37064.70,38274.38,39486.25,36927.06
2022.02.22,37884.94,37064.70,38329.08,36347.96
2022.02.23,37526.39,37900.50,39270.25,37394.03
2022.02.24,38399.91,37535.15,39692.75,34320.97
2022.02.25,38998.74,38412.21,39701.50,37746.61
2022.02.26,38998.74,38412.21,39701.50,37746.61
2022.02.27,38998.74,38412.21,39701.50,37746.61
2022.02.28,41642.64,38973.06,41951.83,37005.01
2022.03.01,43891.25,41642.63,44986.50,41612.66
2022.03.02,44079.43,43890.01,45314.37,43330.91
2022.03.03,42092.83,44035.83,44365.56,41822.75
2022.03.04,39395.75,42067.27,42707.23,39068.28
2022.03.05,39395.75,42067.27,42707.23,39068.28
2022.03.06,38993.55,39361.66,39691.32,38100.25
2022.03.07,37822.36,39017.50,39536.58,37153.00
2022.03.08,38492.87,37826.79,39377.00,37772.64
2022.03.09,41887.34,38492.87,42589.30,38467.42
2022.03.10,39331.75,41882.61,42135.73,38525.42
2022.03.11,38849.26,39326.89,40249.55,38233.95
2022.03.12,38849.26,39326.89,40249.55,38233.95
2022.03.13,38944.81,39146.75,39316.95,38387.42
2022.03.14,38711.31,38945.63,39301.45,37561.70
2022.03.15,39448.75,38724.25,39913.42,38112.14
2022.03.16,41255.19,39417.18,41694.22,38845.00
2022.03.17,40717.87,41253.81,41458.31,40492.89
2022.03.18,41760.50,40718.25,42349.99,40161.77
2022.03.19,41760.50,40718.25,42349.99,40161.77
2022.03.20,41042.68,42203.61,42379.30,40909.09
2022.03.21,41153.25,41042.68,41698.00,40501.00
2022.03.22,42597.82,41184.85,43332.97,40876.14
2022.03.23,42376.83,42597.83,42891.47,41777.00
2022.03.24,43906.00,42365.25,44247.95,42246.62
2022.03.25,44569.91,43897.03,45120.63,43573.14
2022.03.26,44569.91,43897.03,45120.63,43573.14
2022.03.27,44932.60,44583.83,45027.63,44263.59
2022.03.28,47971.25,44947.00,48226.46,44706.08
2022.03.29,47465.50,47967.63,48126.79,46883.24
2022.03.30,47289.19,47410.42,47721.40,46490.12
2022.03.31,45769.00,47289.19,47619.80,45504.03
2022.04.01,46163.67,45773.92,46728.00,44224.13
2022.04.02,46163.67,45773.92,46728.00,44224.13
2022.04.03,46584.75,46185.61,46774.49,45512.19
2022.04.04,46311.81,46609.75,47439.60,45120.30
2022.04.05,45876.42,46304.29,47184.88,45445.02
2022.04.06,43878.13,45876.42,46053.42,43135.37
2022.04.07,43562.95,43878.13,44009.38,42713.91
2022.04.08,42791.21,43562.98,43980.94,42410.48
2022.04.09,42791.21,43562.98,43980.94,42410.48
2022.04.10,43110.75,42417.68,43303.75,42393.28
2022.04.11,39827.75,43111.21,43426.90,39482.18
2022.04.12,39530.25,39821.77,40690.44,39214.25
2022.04.13,41241.37,39530.62,41543.44,39458.10
2022.04.14,39913.75,41264.00,41497.75,39561.59
2022.04.15,40375.12,39907.21,40869.99,39738.64
2022.04.16,40375.12,39907.21,40869.99,39738.64
2022.04.17,40283.40,40309.50,40678.69,39850.55
2022.04.18,40669.43,40120.67,40979.73,38547.12
2022.04.19,41297.34,40659.22,41755.34,40567.36
2022.04.20,41428.84,41289.91,42200.30,40877.00
2022.04.21,40653.17,41428.50,42977.09,40532.64
2022.04.22,39588.59,40607.75,40854.55,39166.20
2022.04.23,39588.59,40607.75,40854.55,39166.20
2022.04.24,39654.34,39801.60,39959.26,38980.00
2022.04.25,40171.04,39670.50,40363.07,38200.71
2022.04.26,38120.75,40171.04,40784.71,37695.97
2022.04.27,39103.80,38122.08,39467.42,37700.56
2022.04.28,39872.33,39109.25,40369.05,38863.90
2022.04.29,38551.58,39872.33,39988.80,38157.64
2022.04.30,38551.58,39872.33,39988.80,38157.64
2022.05.01,37930.02,38338.50,38666.25,37360.99
2022.05.02,38312.69,37930.02,39150.00,37663.00
2022.05.03,37762.55,38308.87,38886.68,37513.32
2022.05.04,39809.25,37762.56,40016.19,37615.85
2022.05.05,36449.55,39800.04,39878.50,35564.84
2022.05.06,36062.57,36408.95,36655.91,35251.00
2022.05.08,34211.43,35766.75,35808.75,33701.00
2022.05.09,30939.23,34497.78,34694.50,30321.00
2022.05.10,30999.25,30940.50,32637.63,29730.00
2022.05.11,28403.85,30985.71,32127.09,28146.83
2022.05.12,28542.19,28410.42,30092.31,25390.26
2022.05.13,29749.17,28528.46,30981.75,27945.49
2022.05.14,29749.17,28528.46,30981.75,27945.49
2022.05.15,30982.26,29342.02,31093.65,29314.23
2022.05.16,29902.25,30260.80,31394.67,29059.42
2022.05.17,30071.00,29889.10,30743.69,29401.44
2022.05.18,29200.96,30081.00,30671.11,28694.31
2022.05.19,30196.33,29204.75,30508.77,28611.80
2022.05.20,29090.94,30232.98,30730.75,28683.56
2022.05.21,29090.94,30232.98,30730.75,28683.56
2022.05.22,29898.77,29384.67,30258.36,29209.04
2022.05.23,29298.91,29991.79,30653.90,29007.86
2022.05.24,29437.18,29307.99,29596.32,28595.87
2022.05.25,29763.15,29426.75,30184.21,29292.67
2022.05.26,29430.45,29747.25,29849.08,27959.60
2022.05.27,28737.43,29456.75,29650.76,28232.46
2022.05.29,29157.58,28993.14,29437.64,28800.00
2022.05.30,31231.87,29147.00,31412.98,29035.76
2022.05.31,31786.20,31254.50,32376.17,31161.22
2022.06.01,29607.37,31767.75,31956.43,29300.00
2022.06.02,30212.22,29627.00,30374.26,29472.70
2022.06.03,29638.00,30212.22,30677.00,29240.59
2022.06.04,29638.00,30212.22,30677.00,29240.59
2022.06.05,29638.00,30212.22,30677.00,29240.59
2022.06.06,31442.50,29975.22,31739.82,29782.53
2022.06.07,31327.75,31429.27,31583.82,29181.97
2022.06.08,30188.00,31310.78,31506.68,29803.14
2022.06.09,30160.00,30181.77,30675.95,29875.50
2022.06.10,29189.75,30153.17,30333.81,28814.41
2022.06.11,29189.75,30153.17,30333.81,28814.41
2022.06.12,29189.75,30153.17,30333.81,28814.41
2022.06.13,23205.75,27861.85,27910.00,22580.41
2022.06.14,21956.13,23206.48,23345.50,20794.23
2022.06.15,21629.36,21956.13,22362.25,20050.01
2022.06.16,20664.32,21635.49,22948.48,20478.98
2022.06.17,20632.75,20671.31,21325.06,20169.12
2022.06.18,20632.75,20671.31,21325.06,20169.12
2022.06.19,20603.01,17780.08,20656.67,17705.87
2022.06.20,20416.54,20213.00,21031.88,19586.26
2022.06.21,20830.31,20431.25,21696.32,20181.80
2022.06.22,19857.25,20840.50,21020.86,19705.44
2022.06.23,20798.21,19844.51,21094.11,19789.31
2022.06.24,21171.25,20792.73,21424.15,20624.11
2022.06.25,21171.25,20792.73,21424.15,20624.11
2022.06.26,21369.38,21396.91,21857.50,21081.21
2022.06.27,20898.51,21162.87,21506.52,20491.28
2022.06.28,20254.50,20897.75,21185.35,20172.85
2022.06.29,20189.65,20240.53,20424.93,19823.00
2022.06.30,18734.00,20189.66,20334.81,18591.13
2022.07.01,19407.00,18723.73,20865.88,18677.25
2022.07.02,19407.00,18723.73,20865.88,18677.25
2022.07.03,19204.68,19231.69,19360.00,18753.20
2022.07.04,19750.75,19204.68,20069.75,18966.27
2022.07.05,20441.75,19750.75,20713.75,19274.57
2022.07.06,20377.74,20430.55,20476.50,19721.73
2022.07.07,21613.10,20370.45,21835.16,20222.78
2022.07.08,21836.44,21615.00,22484.00,21154.97
2022.07.09,21836.44,21615.00,22484.00,21154.97
2022.07.10,20996.39,21286.89,21296.93,20630.00
2022.07.11,20404.02,20827.46,21167.88,20243.15
2022.07.12,19431.04,20411.50,20418.00,19264.60
2022.07.13,19656.84,19446.00,20074.50,18902.16
2022.07.14,20659.29,19653.76,20876.89,19609.45
2022.07.15,20921.18,20670.25,21183.26,20354.93
2022.07.16,20921.18,20670.25,21183.26,20354.93
2022.07.17,20924.23,21199.59,21651.25,20809.26
2022.07.18,21482.89,20971.25,22759.55,20738.46
2022.07.19,23292.03,21488.00,23689.50,21412.16
2022.07.20,23251.94,23299.47,24278.09,22875.42
2022.07.21,23128.25,23255.75,23784.25,22310.02
2022.07.22,22602.54,23136.89,23751.53,22502.99
2022.07.23,22602.54,23136.89,23751.53,22502.99
2022.07.24,22755.58,22328.75,22903.49,22198.40
2022.07.25,22169.75,22707.62,23008.75,21551.20
2022.07.26,20978.19,22164.54,22182.85,20675.22
2022.07.27,22779.31,20978.45,23104.77,20803.84
2022.07.28,24029.84,22787.50,24201.50,22564.82
2022.07.29,23948.97,24029.84,24440.11,23411.43
2022.07.30,23948.97,24029.84,24440.11,23411.43
2022.07.31,23674.27,23775.67,24188.25,23347.63
2022.08.01,23121.93,23746.76,23967.00,22834.42
2022.08.02,23020.25,23119.82,23446.94,22604.51
2022.08.03,23332.25,23027.20,23628.77,22671.23
2022.08.04,22508.08,23324.31,23368.50,22396.59
2022.08.05,22962.23,22513.08,23464.26,22398.95
2022.08.07,23170.75,23170.75,23294.50,22790.75
2022.08.08,24068.84,23211.75,24239.99,23053.21
2022.08.09,23141.76,24068.84,24085.00,22825.29
2022.08.10,23902.09,23146.00,24184.27,22625.88
2022.08.11,24211.00,23910.50,24907.58,23764.34
2022.08.12,24247.25,24211.00,24334.00,23601.00
2022.08.13,24247.25,24211.00,24334.00,23601.00
2022.08.14,24320.00,24498.25,25030.00,24116.47
2022.08.15,24068.89,24288.00,25201.93,23870.00
2022.08.16,23964.26,24080.50,24256.74,23620.86
2022.08.17,23405.00,23978.00,24436.88,23149.97
2022.08.18,23413.80,23405.00,23593.12,23167.41
2022.08.19,21198.24,23420.25,23424.88,21106.17
2022.08.20,21198.24,23420.25,23424.88,21106.17
2022.08.21,21468.00,20813.00,21776.00,20762.67
2022.08.22,21120.00,21481.25,21776.00,20861.67
2022.08.23,21475.47,21118.00,21680.19,20850.23
2022.08.24,21692.45,21486.75,21893.43,21139.00
2022.08.25,21642.31,21689.00,21809.65,21303.00
2022.08.26,20646.00,21651.25,21865.00,20516.86
2022.08.27,20646.00,21651.25,21865.00,20516.86
2022.08.28,19979.71,20019.75,20163.50,19807.37
2022.08.29,20175.14,20010.00,20409.00,19487.42
2022.08.30,19972.00,20186.75,20569.59,19548.66
2022.08.31,20203.25,19977.00,20477.19,19705.59
2022.09.01,20074.25,20188.00,20287.82,19500.00
2022.09.02,19976.25,20063.00,20438.00,19730.61
2022.09.03,19976.25,20063.00,20438.00,19730.61
2022.09.04,19897.39,19750.00,19952.75,19519.42
2022.09.05,19737.00,19844.00,20057.50,19634.00
2022.09.06,18983.75,19737.00,20182.50,18617.50
2022.09.07,19383.00,18979.00,19451.50,18509.26
2022.09.08,19378.00,19384.00,19467.75,18959.95
2022.09.09,21296.53,19333.45,21431.62,19120.41
2022.09.10,21296.53,19333.45,21431.62,19120.41
2022.09.11,21499.40,21460.75,21862.00,21317.50
2022.09.12,22403.93,21556.00,22483.86,21364.95
2022.09.13,20234.00,22398.00,22774.00,19959.58
2022.09.14,19942.00,20234.00,20513.97,19626.00
2022.09.15,19846.00,19949.00,20387.51,19494.77
2022.09.16,19750.00,19858.25,19893.25,19330.00
2022.09.17,19750.00,19858.25,19893.25,19330.00
2022.09.18,10719.00,20060.39,20143.00,19560.00
2022.09.19,19527.50,19645.75,19748.75,18250.00
2022.09.20,18973.25,19520.00,19679.00,18717.00
2022.09.21,18921.00,18966.82,19881.00,18702.00
2022.09.22,19246.14,18921.00,19491.00,18152.00
2022.09.23,18849.00,19246.00,19502.71,18531.00
2022.09.25,18903.00,19127.00,19169.00,18807.32
2022.09.26,19114.75,19011.00,19313.00,18634.00
2022.09.27,19058.98,19112.00,20378.00,18811.12
2022.09.28,19569.25,19071.00,19658.50,18462.00
2022.09.29,19499.37,19569.00,19771.26,18838.84
2022.09.30,19424.00,19507.00,20176.00,19078.09
2022.10.01,19424.00,19507.00,20176.00,19078.09
2022.10.02,19236.18,19274.25,19401.00,19038.00
2022.10.03,19596.00,19196.00,19648.50,18925.00
2022.10.04,20342.00,19599.00,20465.75,19492.00
2022.10.05,19990.00,20343.00,20410.00,19732.00
2022.10.06,20039.48,19986.00,20446.00,19878.32
2022.10.07,19551.00,20050.00,20057.00,19322.00
2022.10.08,19551.00,20050.00,20057.00,19322.00
2022.10.09,19483.14,19459.62,19558.00,19242.75
2022.10.10,19239.00,19488.50,19538.00,19102.00
2022.10.11,19019.00,19240.00,19281.70,18850.37
2022.10.12,19171.40,19006.46,19197.31,18967.00
2022.10.13,19392.50,19168.00,19504.00,18169.38
2022.10.14,19175.00,19384.00,19947.00,19109.16
2022.10.16,19330.00,19096.00,19425.25,18981.00
2022.10.17,19527.00,19132.00,19675.25,19090.90
2022.10.18,19351.59,19536.50,19699.00,19089.39
2022.10.19,19195.00,19366.00,19377.00,19070.21
2022.10.20,19031.75,19195.00,19340.20,18908.00
2022.10.21,19179.00,19030.00,19247.63,18662.00
2022.10.22,19179.00,19030.00,19247.63,18662.00
2022.10.23,19499.46,19212.25,19526.25,19078.00
2022.10.24,19383.00,19470.00,19688.00,19161.00
2022.10.25,20186.50,19374.75,20414.00,19234.70
2022.10.26,20750.31,20191.00,21018.10,19978.00
2022.10.27,20398.00,20752.00,20908.00,20231.01
2022.10.28,20633.50,20408.50,20749.25,20001.22
2022.10.29,20633.50,20408.50,20749.25,20001.22
2022.10.30,20660.00,20906.00,20934.36,20552.25
2022.10.31,20417.00,20668.75,20833.25,20222.08
2022.11.01,20482.50,20399.00,20682.00,20324.26
2022.11.02,20172.01,20473.37,20800.00,20089.95
2022.11.03,20239.49,20178.50,20389.25,20040.00
2022.11.04,21134.00,20237.00,21293.24,20148.80
2022.11.06,21201.70,21307.40,21363.00,21131.71
2022.11.07,20670.02,21247.00,21252.50,20576.72
2022.11.08,18705.25,20682.75,20685.24,17019.00
2022.11.09,15720.25,18700.00,18806.07,15619.26
2022.11.10,17808.00,15810.00,18200.00,15566.50
2022.11.11,16754.00,17796.00,17858.35,16301.25
2022.11.12,16754.00,17796.00,17858.35,16301.25
2022.11.13,16367.00,16747.00,16765.38,16215.18
2022.11.14,16381.34,16524.75,17214.43,15787.00
2022.11.15,16878.23,16382.52,17177.23,16239.04
2022.11.16,16529.00,16889.50,16985.50,16311.24
